respondent_id,dna_segment,monthly_income_midpoint,age_group,city_tier,gender,occupation,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,discovery_social,discovery_friends,discovery_apps,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,max_single_spend,lifestyle_spend,monthly_book_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA0072,Midnight Escapist,5000,2,2,2,2,2,3,3,3,4,11,3,1,4,4,2.5,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,0,1,0,1,0,2,2,228,361.0,754,834,150,250,100,1,0,1,1,1,1,2,7,1,2,4,1,1,1,1,clean
BDNA0073,Midnight Escapist,5000,2,1,2,2,2,3,1,4,3,7,4,2,4,4,2.5,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,3,3,1,1,1,1,0,0,1,0,0,1,2,2,1,1,1,0,0,0,1,2,264,334.0,683,763,150,250,100,1,0,0,0,1,3,2,5,1,2,1,2,3,0,2,clean
BDNA0074,Curious Explorer,15000,3,4,2,2,5,3,3,4,3,4,1,6,2,4,2.5,0,0,0,1,1,1,4,1,1,0,0,0,1,1,0,1,0,3,4,0,1,0,0,1,1,1,1,1,1,3,1,0,0,1,0,1,0,3,6,174,371.0,542,1097,350,250,350,1,0,1,1,0,1,2,7,4,5,2,1,4,0,3,clean
BDNA0075,Curious Explorer,15000,2,4,2,3,4,3,4,3,3,2,4,5,4,5,2.5,1,1,0,1,1,1,3,0,1,0,0,1,0,0,1,0,1,2,3,1,0,1,0,1,0,0,0,0,3,2,3,0,0,0,0,0,0,2,4,245,399.0,529,864,350,1000,350,1,0,0,0,0,1,1,8,3,1,4,1,1,1,2,clean
BDNA0076,Curious Explorer,5000,6,3,2,2,4,2,5,3,2,7,7,2,6,4,2.5,0,0,0,1,0,0,5,1,0,0,0,0,0,1,1,1,0,2,3,0,0,1,0,0,1,0,0,1,2,1,3,0,0,1,0,0,0,2,4,154,343.0,674,754,150,250,100,1,1,0,1,0,1,1,9,1,1,4,4,1,1,2,clean
BDNA0077,Curious Explorer,30000,3,5,1,3,4,2,4,4,2,5,3,4,4,5,1.0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,0,0,1,1,0,1,3,2,2,1,0,0,0,0,0,1,1,143,487.0,698,978,1500,1000,350,1,0,0,1,0,1,1,7,1,3,1,2,2,1,1,clean
BDNA0078,Midnight Escapist,15000,4,2,1,3,3,3,3,2,4,10,3,3,1,5,2.5,1,0,0,0,1,1,3,1,1,0,1,0,0,0,0,0,0,3,5,1,1,1,0,1,0,0,0,1,2,2,3,0,0,1,1,0,0,3,2,55,329.0,413,864,150,1000,350,1,1,0,0,0,1,3,6,3,2,3,1,3,0,3,clean
BDNA0079,Productivity Achiever,60000,3,3,1,1,3,4,3,2,1,9,3,1,3,3,8.0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,4,2,2,1,0,0,0,1,1,5,1,486,1110.0,1652,2744,2500,4500,750,1,1,1,0,0,3,2,9,1,1,3,1,2,1,3,clean
BDNA0080,Midnight Escapist,5000,4,4,1,2,2,3,2,4,5,13,3,2,4,4,8.0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,3,1,1,1,1,1,1,1,1,0,1,2,2,2,0,0,1,0,1,0,2,2,195,369.0,499,699,150,250,100,0,1,0,0,1,2,3,7,1,2,2,5,1,1,1,clean
BDNA0081,Curious Explorer,60000,5,1,2,6,4,2,3,4,2,2,1,5,4,5,2.5,0,1,1,0,0,0,5,1,0,1,1,0,1,0,0,1,0,1,5,1,1,1,0,1,1,0,1,0,2,3,3,0,0,0,0,0,0,2,5,196,684.0,982,1543,1500,2250,1500,1,0,0,0,0,1,3,8,2,2,1,4,2,1,3,clean
BDNA0082,Emotional Reader,60000,4,3,2,3,4,1,2,5,3,7,7,1,3,2,2.5,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,2,1,3,0,0,0,0,1,0,5,4,469,854.0,1564,1999,750,2250,1500,0,0,1,0,0,2,3,5,3,2,5,5,1,1,1,clean
BDNA0083,Productivity Achiever,30000,7,4,1,1,3,4,2,3,2,8,4,4,2,4,2.5,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,2,2,1,1,0,0,1,1,0,1,0,2,2,4,0,1,0,0,0,1,3,2,404,918.0,1433,2164,1500,2250,350,1,0,1,0,0,2,3,6,1,1,2,2,1,1,1,clean
BDNA0084,Midnight Escapist,5000,3,3,3,2,5,2,2,3,4,7,4,2,1,5,2.5,0,0,0,0,1,0,5,1,0,0,1,1,0,0,1,1,0,3,1,1,0,1,1,1,0,1,1,1,3,4,1,1,0,0,1,1,1,1,3,70,226.0,300,470,150,250,100,1,1,0,0,0,1,3,8,1,2,1,1,1,1,1,clean
BDNA0085,Productivity Achiever,30000,4,4,1,6,4,4,3,3,2,8,4,3,2,5,1.0,0,0,1,1,0,0,2,1,1,1,0,0,1,1,0,0,0,2,2,0,1,1,1,0,0,0,0,0,1,3,1,1,0,1,1,0,0,4,2,310,852.0,1309,1839,1500,2250,750,0,1,0,0,0,1,4,7,1,4,1,3,4,0,1,clean
BDNA0086,Productivity Achiever,60000,4,1,2,3,3,4,5,4,3,6,7,3,1,3,2.5,0,1,0,1,0,1,5,1,1,0,0,1,0,1,1,1,0,4,3,0,0,1,1,1,0,0,1,1,2,2,1,0,0,0,0,0,0,4,4,511,1039.0,1829,2442,2500,7500,100,0,0,0,0,1,2,3,7,2,2,1,1,5,0,2,clean
BDNA0087,Curious Explorer,15000,3,1,2,2,4,3,4,4,3,1,2,5,6,5,5.0,0,1,0,1,0,1,3,1,1,0,0,0,0,0,1,0,1,1,3,1,0,0,0,1,1,0,1,1,3,1,3,0,0,0,0,0,0,1,3,178,334.0,521,809,750,250,100,1,0,1,1,1,5,2,9,3,2,2,1,2,1,2,clean
BDNA0088,Emotional Reader,30000,4,3,1,2,3,3,3,4,4,7,4,3,3,5,1.0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,1,1,5,271,656.0,1172,1252,1500,2250,750,0,0,1,0,0,1,2,9,1,2,5,1,2,1,1,clean
BDNA0089,Non-Reader,15000,2,3,2,3,2,3,4,2,2,7,5,1,4,3,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,3,2,178,273.0,323,603,750,250,100,1,1,0,0,0,1,3,5,4,4,5,5,5,0,1,clean
BDNA0090,Productivity Achiever,15000,3,1,1,4,3,4,4,3,2,6,3,2,2,5,5.0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,1,2,2,2,0,0,1,1,0,0,2,5,229,529.0,903,1185,1500,1000,350,1,0,0,0,0,1,3,5,2,2,3,3,3,0,1,clean
BDNA0091,Midnight Escapist,15000,6,3,2,1,3,3,2,4,5,9,1,1,1,4,2.5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,3,1,1,1,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,0,5,1,218,490.0,644,1129,750,250,350,1,0,1,1,1,1,1,10,2,1,3,1,2,1,1,clean
BDNA0092,Curious Explorer,30000,3,4,2,2,4,3,5,3,4,7,2,4,4,5,8.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4,0,1,0,0,1,0,0,1,1,4,3,3,0,0,1,1,0,1,1,3,301,561.0,878,1370,350,2250,100,0,0,1,1,0,5,1,10,1,1,2,2,1,1,3,clean
BDNA0093,Curious Explorer,30000,3,2,1,1,4,3,3,4,2,6,3,4,2,4,2.5,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,2,2,1,0,1,1,0,1,1,1,1,2,2,1,0,0,1,0,0,0,2,5,135,439.0,804,998,1500,250,350,1,0,0,1,0,3,1,7,1,1,2,4,4,0,1,clean
BDNA0094,Emotional Reader,30000,2,1,1,2,3,3,2,4,3,12,4,3,6,4,5.0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,2,3,2,0,0,0,1,0,0,2,2,212,699.0,1087,1603,1500,2250,750,0,1,0,0,0,3,3,6,2,2,2,2,4,0,1,clean
BDNA0095,Curious Explorer,15000,4,2,1,1,5,3,5,3,2,4,2,2,2,4,2.5,0,0,1,0,0,1,3,1,1,1,0,1,0,1,1,0,0,1,4,1,1,0,0,1,0,1,0,0,2,3,2,0,1,0,0,0,0,2,5,192,442.0,666,1074,350,1000,100,1,1,0,1,0,1,2,1,2,1,1,3,3,0,3,clean
BDNA0096,Productivity Achiever,30000,4,1,1,2,3,4,5,4,3,7,3,2,2,5,5.0,1,0,0,1,0,0,5,1,1,0,0,1,1,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,2,4,2,1,0,0,0,1,1,3,2,308,834.0,1353,1867,1500,2250,350,1,1,1,1,0,3,4,6,3,1,5,4,1,1,1,clean
BDNA0097,Emotional Reader,15000,3,1,2,2,4,4,4,5,2,10,5,5,3,3,2.5,0,1,0,1,0,1,3,0,1,0,0,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,2,3,365,511.0,859,1200,750,1000,350,0,1,1,0,0,3,3,10,4,2,1,4,1,1,2,clean
BDNA0098,Productivity Achiever,60000,7,3,2,3,2,4,4,3,2,7,3,4,2,5,5.0,1,0,1,0,1,1,5,0,1,0,0,0,1,0,1,0,0,3,2,1,1,0,0,1,0,0,1,1,1,3,2,0,0,0,0,1,0,2,5,429,1016.0,1558,2130,2500,4500,750,1,1,1,0,0,1,1,9,4,1,3,4,3,0,1,clean
BDNA0099,Midnight Escapist,5000,3,3,1,3,3,3,3,3,5,12,1,1,1,4,8.0,0,0,1,1,1,1,5,1,0,0,0,1,0,1,1,1,0,2,2,1,1,1,1,0,0,0,0,1,1,2,4,0,0,0,1,1,0,1,2,91,338.0,469,549,150,250,100,1,1,1,1,0,2,1,9,2,2,2,2,2,1,1,clean
BDNA0100,Midnight Escapist,15000,4,1,2,1,2,2,3,4,4,12,2,3,1,3,2.5,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,5,3,195,401.0,700,1013,350,1000,100,1,0,1,1,0,2,1,8,1,3,5,4,2,1,2,clean
BDNA0101,Midnight Escapist,60000,3,3,2,2,3,4,2,3,4,9,1,1,3,5,2.5,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,3,2,1,0,1,1,1,1,0,0,0,3,3,2,0,0,0,0,0,0,1,2,297,764.0,1182,1748,2500,4500,750,1,0,1,1,0,2,3,7,2,2,5,1,2,1,1,clean
BDNA0102,Emotional Reader,15000,2,1,1,3,5,5,3,4,3,9,4,5,5,5,2.5,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,1,0,4,2,3,0,0,0,0,0,0,5,1,278,581.0,853,1305,750,1000,350,0,1,1,0,1,1,2,6,1,3,1,1,2,1,1,clean
BDNA0103,Productivity Achiever,100000,4,1,2,4,4,5,4,2,3,5,5,6,2,4,5.0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,1,0,1,2,2,0,1,0,0,1,0,0,1,0,2,4,3,0,0,0,1,0,0,2,3,586,1431.0,2131,3286,2500,7500,1500,1,0,0,0,0,3,2,7,2,1,3,1,2,1,1,clean
BDNA0104,Productivity Achiever,60000,4,5,2,3,4,4,3,3,2,7,7,2,6,4,2.5,1,1,0,1,0,1,6,1,1,0,0,1,1,0,0,0,1,2,3,1,0,1,0,1,0,1,1,1,3,3,2,0,0,0,0,0,1,5,3,334,834.0,1314,2023,2500,4500,750,1,0,0,0,0,2,3,7,2,1,3,4,3,0,2,clean
BDNA0105,Non-Reader,30000,5,2,2,5,2,3,4,3,2,5,6,4,6,1,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,4,3,1,0,0,0,0,0,5,6,257,471.0,674,1277,150,1000,350,0,0,0,0,0,1,3,1,1,4,4,4,5,0,1,clean
BDNA0106,Midnight Escapist,60000,2,2,1,2,3,4,3,4,4,11,4,2,1,4,2.5,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,2,2,1,1,1,1,0,1,0,0,0,3,3,2,0,0,0,0,0,0,2,3,363,774.0,1385,1874,2500,1000,350,0,0,1,0,1,2,2,6,2,1,1,2,2,1,1,clean
BDNA0107,Productivity Achiever,15000,5,3,2,4,4,4,3,4,2,3,3,3,3,4,1.0,0,1,0,1,0,1,2,1,1,0,0,0,0,1,0,1,1,4,5,0,0,0,1,0,0,0,1,0,1,3,2,0,0,0,0,0,0,3,4,308,692.0,1035,1523,750,1000,350,1,1,0,0,0,4,4,7,1,2,2,2,4,0,3,clean
BDNA0108,Curious Explorer,60000,2,1,1,2,5,3,4,4,3,8,1,4,4,4,2.5,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,2,4,0,0,1,0,1,1,0,0,1,4,1,3,1,0,0,0,0,1,3,5,249,688.0,1135,1557,750,2250,1500,1,0,1,0,0,2,2,7,3,5,2,3,2,1,3,clean
BDNA0109,Midnight Escapist,5000,3,1,4,1,4,3,4,4,4,8,1,6,4,3,0.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,2,3,1,1,1,1,0,1,1,0,0,2,2,4,0,0,1,0,0,0,2,3,114,267.0,382,495,150,250,100,1,1,0,0,0,2,1,7,1,1,2,3,3,0,2,clean
BDNA0110,Midnight Escapist,5000,6,3,2,3,2,3,2,5,4,13,5,1,1,3,2.5,0,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,0,1,0,1,3,1,1,0,1,0,0,0,5,3,224,369.0,583,980,150,250,100,0,0,0,0,1,1,3,5,3,1,2,3,1,1,1,clean
BDNA0111,Midnight Escapist,30000,4,5,1,1,2,3,3,5,4,10,3,3,1,4,2.5,0,1,0,1,1,1,2,1,0,1,1,0,1,0,1,0,0,3,2,1,1,1,1,1,0,1,0,0,1,4,1,0,1,1,0,0,0,5,1,227,506.0,731,984,1500,2250,750,1,1,0,1,0,1,3,8,3,2,1,3,2,1,1,clean
BDNA0112,Midnight Escapist,5000,6,1,1,1,4,3,2,3,5,8,1,6,1,4,1.0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,3,4,1,0,0,1,0,0,1,0,0,3,3,1,1,1,1,0,0,0,3,4,185,291.0,460,743,150,250,100,1,0,1,0,0,1,2,8,4,2,2,2,2,1,3,clean
BDNA0113,Non-Reader,60000,3,4,2,3,2,3,3,3,1,2,4,1,6,4,2.5,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,1,0,0,1,2,3,206,633.0,961,1480,750,2250,350,0,0,0,0,0,2,3,3,3,3,5,5,5,0,2,clean
BDNA0114,Curious Explorer,100000,3,4,2,2,4,3,4,4,3,3,3,2,1,5,5.0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,1,3,1,1,1,0,0,0,0,0,1,2,4,3,0,1,0,0,0,0,1,6,499,1053.0,1602,2281,2500,4500,1500,0,1,0,1,1,1,2,8,3,4,2,3,5,0,2,clean
BDNA0115,Emotional Reader,30000,2,3,2,4,5,4,2,5,4,11,2,2,3,3,5.0,0,0,0,1,0,0,5,0,0,0,1,1,0,0,0,0,1,2,3,1,1,0,1,1,1,1,0,0,1,1,2,1,0,0,0,1,0,1,3,335,629.0,1012,1234,1500,2250,350,1,0,1,0,0,1,3,6,2,3,4,4,2,1,2,clean
BDNA0116,Curious Explorer,60000,2,2,2,2,4,2,3,5,3,6,3,2,6,4,1.0,0,1,1,1,1,0,5,0,1,1,0,1,0,1,0,1,0,1,3,1,1,0,0,1,1,0,1,0,2,1,2,1,1,1,0,1,0,1,1,141,663.0,1124,1584,2500,1000,750,0,0,0,1,1,5,1,4,1,3,1,4,1,1,2,clean
BDNA0117,Curious Explorer,60000,4,1,2,2,5,3,3,2,3,3,5,3,6,5,2.5,1,1,0,0,1,1,6,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,1,0,0,0,1,1,2,3,0,0,0,0,1,0,6,2,385,728.0,1291,1592,2500,4500,1500,1,0,1,1,0,1,2,10,1,2,2,2,1,1,1,clean
BDNA0118,Midnight Escapist,15000,2,1,1,2,3,3,3,5,3,12,6,3,4,4,5.0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,1,1,0,3,3,0,1,1,0,1,0,1,0,0,2,2,3,0,1,1,0,0,0,1,1,137,420.0,725,1176,350,1000,100,0,1,0,0,0,1,1,8,2,1,2,3,2,1,2,clean
BDNA0119,Non-Reader,60000,3,2,2,3,2,3,2,3,3,7,3,4,6,1,0.0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,2,4,368,756.0,1289,1885,2500,1000,1500,1,0,0,0,0,1,3,5,1,4,2,5,3,0,2,clean
BDNA0120,Emotional Reader,15000,2,2,2,2,4,3,3,5,3,7,7,4,3,3,0.0,0,0,0,0,1,1,5,0,0,1,1,0,0,0,0,0,0,4,3,1,1,1,1,0,1,1,0,1,1,3,2,1,1,1,1,1,0,3,2,225,421.0,662,998,750,1000,350,1,0,0,0,0,5,2,9,3,1,1,1,2,1,2,clean
BDNA0121,Curious Explorer,5000,4,2,2,1,5,3,5,3,3,7,2,4,5,4,1.0,0,1,1,1,0,0,2,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0,4,1,79,266.0,559,639,150,250,100,1,1,1,0,0,1,1,10,1,3,1,1,3,0,1,clean
BDNA0122,Non-Reader,5000,4,3,2,3,4,4,2,4,2,1,3,6,6,3,2.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,4,5,108,254.0,304,544,150,250,100,1,1,0,0,0,5,3,2,1,1,2,5,5,0,1,clean
BDNA0123,Productivity Achiever,15000,3,1,2,3,4,4,4,3,2,10,5,4,2,4,1.0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,2,5,0,1,0,0,0,0,0,1,1,1,3,3,0,1,0,0,0,1,1,1,396,722.0,1268,1657,750,1000,100,0,0,0,0,0,3,2,7,1,1,3,1,1,1,3,clean
BDNA0124,Midnight Escapist,5000,4,2,2,1,3,2,2,3,4,11,1,6,3,5,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,1,0,1,1,1,1,0,0,1,2,2,3,1,1,0,1,1,0,5,5,118,319.0,590,778,150,250,100,0,0,0,0,0,4,2,9,1,2,2,4,1,1,3,clean
BDNA0125,Midnight Escapist,5000,4,1,1,2,2,3,2,5,4,12,1,1,1,3,2.5,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,3,1,1,1,0,1,0,0,0,0,1,2,1,3,0,0,0,1,0,0,2,2,30,229.0,368,559,150,250,100,1,0,0,1,0,1,2,9,3,1,2,5,3,0,1,clean
BDNA0126,Productivity Achiever,15000,3,1,2,3,3,5,3,4,3,4,7,4,3,4,2.5,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,3,1,1,1,0,0,0,0,0,1,1,2,3,2,0,0,0,0,0,0,5,2,309,638.0,1069,1392,750,1000,350,0,1,0,0,1,1,3,8,3,2,2,2,5,0,1,clean
BDNA0127,Curious Explorer,15000,5,1,4,3,5,2,3,3,4,4,3,2,5,5,2.5,1,0,0,1,1,1,2,1,0,1,0,0,1,1,1,1,1,2,2,1,0,1,1,0,0,0,0,1,3,2,3,1,0,0,1,0,0,2,2,225,479.0,736,1204,750,250,350,0,1,0,1,0,1,1,9,2,3,1,3,1,1,1,clean
BDNA0128,Curious Explorer,30000,2,1,2,2,4,2,4,5,2,10,2,4,2,4,0.0,1,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,2,5,1,1,0,0,1,1,1,1,1,2,3,3,0,0,0,0,0,0,4,6,328,568.0,869,1328,750,1000,350,1,0,1,0,1,4,1,10,2,3,2,3,2,1,3,clean
BDNA0129,Midnight Escapist,15000,7,1,1,2,3,3,2,4,4,10,2,6,1,5,2.5,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,3,2,1,1,1,1,0,0,0,1,0,2,2,2,0,1,0,0,0,0,2,1,205,456.0,619,993,750,250,350,1,0,0,0,1,3,3,8,1,1,2,1,3,0,1,clean
BDNA0130,Productivity Achiever,60000,3,2,2,3,3,5,2,3,2,8,3,5,1,3,2.5,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,1,0,1,5,1,0,0,0,0,1,0,1,0,1,3,2,0,1,1,1,0,0,2,6,416,1054.0,1669,2661,2500,4500,1500,1,1,0,0,1,4,2,8,4,2,2,1,1,1,3,clean
BDNA0131,Productivity Achiever,60000,5,4,1,2,3,4,4,3,2,8,2,2,2,3,1.0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,1,1,1,2,2,1,0,0,1,1,0,1,1,1,3,2,2,0,1,1,0,0,0,4,5,508,1071.0,1627,2477,2500,4500,1500,1,0,1,0,1,2,3,9,2,5,2,2,1,1,1,clean
BDNA0132,Midnight Escapist,30000,4,2,1,2,2,3,3,3,4,10,1,3,3,3,1.0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,2,2,2,1,0,0,1,0,0,1,4,261,563.0,922,1233,1500,1000,350,0,0,0,0,0,1,2,7,1,2,2,2,2,1,1,clean
BDNA0133,Midnight Escapist,5000,3,3,1,4,4,2,2,4,5,10,3,1,1,5,5.0,0,0,0,1,1,1,5,1,0,0,1,1,0,0,1,0,0,2,1,1,1,0,0,0,1,1,1,1,2,3,1,1,0,0,0,0,1,2,4,182,332.0,411,906,150,250,100,0,0,0,1,1,1,2,7,1,3,1,3,3,0,1,clean
BDNA0134,Productivity Achiever,30000,5,3,1,2,4,5,2,3,2,10,3,4,2,4,5.0,1,0,0,1,0,1,4,0,1,0,0,0,1,1,1,1,0,3,3,1,1,1,0,0,1,0,1,0,2,3,2,0,1,0,0,1,0,3,2,431,876.0,1414,2110,2500,2250,750,1,0,1,1,0,1,3,7,1,1,1,2,3,0,2,clean
BDNA0135,Non-Reader,15000,6,2,1,2,2,4,4,3,4,7,7,2,5,3,0.0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,3,3,3,0,0,1,0,0,0,2,3,124,308.0,482,765,150,250,100,1,0,0,0,0,1,3,3,2,3,4,3,4,0,1,clean
BDNA0136,Productivity Achiever,60000,6,2,1,2,4,5,2,3,1,5,7,5,2,3,2.5,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,1,0,3,3,0,0,1,1,0,0,0,0,0,3,2,2,0,1,1,0,0,0,5,4,442,1125.0,1805,2581,2500,4500,750,0,0,1,0,0,1,4,10,3,3,4,2,5,0,2,clean
BDNA0137,Productivity Achiever,100000,3,3,2,3,3,5,4,3,2,3,7,2,2,5,5.0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,0,1,1,1,3,1,0,1,0,0,0,0,1,0,2,3,3,0,1,0,0,0,0,6,4,617,1313.0,2039,3025,2500,7500,1500,0,1,0,1,0,2,3,7,2,4,2,1,5,0,2,clean
BDNA0138,Curious Explorer,5000,6,2,1,3,4,3,5,4,2,7,7,4,5,3,8.0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,3,2,1,0,1,0,0,0,0,0,1,2,3,3,0,0,0,1,0,0,1,5,188,322.0,462,633,150,250,100,0,0,0,0,0,1,2,8,2,5,2,4,3,0,1,clean
BDNA0139,Productivity Achiever,60000,6,1,1,3,3,5,2,3,2,5,2,5,6,4,1.0,1,1,0,0,0,0,5,0,1,0,0,1,1,1,0,1,0,1,5,1,0,1,1,0,1,1,1,0,1,3,1,0,0,0,0,0,1,5,1,441,1067.0,1689,2493,2500,4500,1500,0,0,1,1,1,1,3,7,4,1,3,2,2,1,3,clean
BDNA0140,Non-Reader,5000,4,1,1,2,4,3,1,4,3,4,2,5,6,1,0.0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,1,1,0,1,0,0,4,5,76,280.0,330,626,150,250,0,0,1,0,1,0,4,4,5,3,4,3,4,4,0,2,clean
BDNA0141,Non-Reader,30000,4,2,1,2,2,3,3,3,3,3,3,5,6,3,0.0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,1,3,2,2,0,1,0,0,0,0,3,5,181,401.0,702,875,150,1000,350,1,1,0,0,0,2,2,6,3,4,4,2,4,0,2,clean
BDNA0142,Midnight Escapist,5000,3,5,1,2,4,3,4,3,4,12,2,1,4,4,5.0,0,0,0,1,1,0,5,1,0,0,1,0,1,0,0,1,1,3,1,1,1,1,1,1,0,0,0,0,1,4,3,0,0,0,1,0,0,2,2,210,370.0,465,906,150,250,100,0,1,1,0,0,1,1,10,2,1,2,2,4,0,1,clean
BDNA0143,Productivity Achiever,15000,6,1,1,1,3,4,4,3,3,7,5,2,5,3,1.0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,1,0,0,1,1,3,2,3,0,0,0,0,1,0,2,2,335,796.0,1271,1863,750,1000,350,1,1,0,1,0,5,4,7,1,2,4,1,1,1,3,clean
BDNA0144,Productivity Achiever,30000,5,1,2,2,4,4,4,2,3,7,3,3,2,3,8.0,1,1,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,4,2,1,0,0,0,0,0,1,0,0,3,4,3,1,0,0,0,0,0,2,2,345,801.0,1296,1753,1500,2250,100,1,1,0,0,0,5,3,7,1,4,3,2,3,0,1,clean
BDNA0145,Midnight Escapist,15000,3,5,2,1,3,2,2,4,4,9,2,6,5,2,2.5,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,2,2,1,1,1,1,1,0,1,0,0,1,1,2,0,0,1,1,1,0,3,4,181,439.0,830,1196,750,250,350,1,0,0,0,0,2,4,8,2,1,1,2,2,1,1,clean
